region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets,carbon_offset_metric_tons,existing_installs_count,center_point
92333,California,34.2834344,34.2353353,-116.925332,-116.978723,34.252824168326768,-116.94601860795102,1437.35,674,88.553953691568367,33.2511100148002,148,10287,4792,4279,1474,23,20980,5.75,5245,54158.830242919918,4280975.985028076,1874048.7060546875,1644694.3146240232,580955.66281127941,8837.0391113281239,8434833.4987609889,"[[0,281],[5,233],[10,91],[15,33],[20,17],[25,8],[30,4],[35,2],[40,3],[50,1],[65,1]]",2299.5972864626597,5,POINT(-116.946018607951 34.2528241683268)
92378,California,34.2467908,34.2273332,-117.2082195,-117.2317166,34.233653050101005,-117.22136089434356,1437.35,107,91.717171717171723,23.568281938325992,77,2238,633,965,2237,23,6150,5.75,1537.5,26220.35009765625,915987.98452758789,241024.39992065431,368516.42577514652,870177.33320312481,9061.5615478515629,2421926.4935241709,"[[0,44],[5,23],[10,11],[15,4],[20,4],[25,6],[30,4],[35,4],[40,1],[45,1],[55,1],[70,1],[90,1],[100,2]]",660.292297807457,0,POINT(-117.221360894344 34.233653050101)
94110,California,37.7656729,37.7324524,-122.403488,-122.4271046,37.7485556069504,-122.41588839187827,1126.25,11006,98.6958219445529,87.086564329799018,10060,69435,27856,36311,278161,23,421823,5.75,105455.75,2986963.3037292482,24704798.341729727,8576285.0567688,11536787.180352783,93337625.848876983,7754.5497924804686,141142459.73145744,"[[0,4208],[5,4552],[10,1131],[15,389],[20,187],[25,121],[30,72],[35,46],[40,34],[45,28],[50,26],[55,15],[60,22],[65,17],[70,15],[75,15],[80,13],[85,14],[90,7],[95,5],[100,12],[105,6],[110,8],[115,2],[120,4],[125,3],[130,8],[135,5],[140,3],[145,2],[150,4],[165,3],[170,1],[175,2],[180,2],[185,2],[190,1],[195,2],[200,2],[225,2],[230,1],[235,1],[240,1],[255,1],[260,1],[305,2],[320,1],[360,3],[385,1],[410,1],[425,1],[430,1]]",38479.813199727258,68,POINT(-122.415888391878 37.7485556069504)
94569,California,38.0487668,38.0362815,-122.1784187,-122.1991038,38.045708454999982,-122.18664006583323,1232.5,81,95.833333333333329,70.434782608695656,120,651,581,1348,1066,23,3766,5.75,941.5,39662.345556640626,235139.12339477535,195996.51984252932,470937.8958679199,380089.332659912,8030.1317871093752,1321825.2173217775,"[[0,33],[5,30],[10,9],[15,4],[20,1],[60,1],[65,1],[115,1],[180,1]]",360.37056136052655,4,POINT(-122.186640065833 38.045708455)
95625,California,38.3506227,38.3437934,-121.9026568,-121.9114313,38.347617397142876,-121.90695446571422,1224.85,21,77.142857142857139,77.777777777777771,85,305,150,129,610,23,1279,5.75,319.75,26676.799993896482,115998.66068725585,54033.257788085939,43880.223297119141,217314.40145263672,8432.9131896972649,457903.34321899433,"[[0,8],[5,7],[10,1],[15,2],[45,1],[65,1],[70,1]]",124.83865694364384,0,POINT(-121.906954465714 38.3476173971429)
90002,California,33.9599827,33.9380306,-118.2276263,-118.2649848,33.949785746779121,-118.2478858537641,1405.05,8422,98.522965504097584,81.458554985975439,1591,87516,25223,59371,136354,24,310055,6,77513.75,558283.180029297,35230508.832977295,9114789.87836304,21936847.575616434,51463802.834417708,9245.7919921875,118304232.30140387,"[[0,3082],[5,3511],[10,1026],[15,332],[20,119],[25,101],[30,78],[35,33],[40,25],[45,14],[50,10],[55,14],[60,10],[65,6],[70,4],[75,7],[80,4],[85,1],[90,3],[95,2],[100,6],[105,2],[110,2],[115,1],[120,1],[125,1],[130,4],[135,1],[140,4],[145,2],[150,2],[155,1],[175,1],[195,1],[220,1],[265,1],[315,1],[350,1],[450,1],[505,1],[620,1],[670,1],[855,1],[910,1],[1005,1]]",32253.40388963437,24,POINT(-118.247885853764 33.9497857467791)
90011,California,34.0304414,33.9862039,-118.2433085,-118.2738121,34.006720123732329,-118.25836056078458,1405.05,12824,98.678973175656182,74.967847538875247,4488,112299,84483,103953,311776,24,616999,6,154249.75,1566391.3484130863,45145969.483770743,31112051.1069641,37982339.260998525,117831401.31411135,8982.26376953125,233638152.51425761,"[[0,4915],[5,4648],[10,1534],[15,618],[20,268],[25,148],[30,110],[35,72],[40,41],[45,42],[50,37],[55,37],[60,25],[65,25],[70,19],[75,19],[80,14],[85,34],[90,16],[95,10],[100,10],[105,7],[110,8],[115,7],[120,8],[125,5],[130,9],[135,7],[140,8],[145,6],[150,9],[155,8],[160,4],[165,4],[170,3],[175,2],[180,2],[185,5],[190,4],[195,7],[200,2],[205,1],[210,1],[215,4],[220,3],[225,2],[230,1],[235,4],[240,3],[245,1],[250,3],[255,4],[260,2],[265,2],[270,1],[275,1],[280,2],[285,2],[290,2],[300,1],[305,2],[315,1],[320,1],[325,1],[335,1],[350,1],[355,1],[365,1],[370,2],[375,2],[380,1],[385,1],[415,1],[430,1],[435,2],[490,1],[505,1],[625,1],[680,1],[710,1],[755,1],[795,2]]",63697.008555635119,47,POINT(-118.258360560785 34.0067201237323)
90023,California,34.0390241,34.0059631,-118.172996,-118.2288143,34.024321288822833,-118.1977170859294,1405.05,7404,97.562425683709876,75.198049969530771,5949,98344,54123,41012,313476,24,512904,6,128226,2078653.0305297852,39750443.223822013,20246951.128527828,14996063.868585218,118948353.96835324,9235.16865234375,196020465.21981803,"[[0,2848],[5,2700],[10,783],[15,280],[20,156],[25,94],[30,81],[35,48],[40,50],[45,28],[50,22],[55,21],[60,25],[65,10],[70,18],[75,13],[80,9],[85,6],[90,9],[95,12],[100,10],[105,12],[110,2],[115,7],[120,6],[125,4],[130,11],[135,4],[140,4],[145,7],[150,6],[155,5],[160,4],[165,2],[170,3],[175,2],[180,1],[185,2],[190,3],[195,3],[200,3],[205,2],[210,1],[215,2],[220,1],[225,2],[235,3],[240,3],[250,1],[255,2],[260,2],[265,2],[275,3],[280,1],[285,1],[290,1],[295,2],[300,2],[305,2],[315,2],[320,2],[325,2],[330,2],[335,3],[340,2],[345,1],[360,1],[370,1],[375,1],[385,1],[430,1],[435,1],[445,1],[455,2],[460,1],[480,2],[505,1],[520,1],[530,1],[545,1],[560,1],[565,1],[580,1],[590,1],[615,1],[645,1],[685,1],[700,1],[710,1],[750,1],[760,1],[775,1],[850,1],[855,1],[900,1],[910,1],[925,1],[1115,1],[1135,1],[1165,1],[1170,1],[1345,1],[1370,1],[1395,1],[1470,1],[2000,1],[2880,1]]",53441.259981819,29,POINT(-118.197717085929 34.0243212888228)
90026,California,34.0988494,34.0569657,-118.2399163,-118.2843061,34.079647424031577,-118.26530530239701,1405.05,9920,97.287087912087912,70.03176844334628,2544,98137,59424,27754,206644,24,394503,6,98625.75,884411.19372558582,39124080.994207777,22259063.230541997,10126009.887615962,77739517.294116229,9241.5062988281243,150133082.60020748,"[[0,3695],[5,3644],[10,1279],[15,471],[20,245],[25,152],[30,100],[35,72],[40,45],[45,23],[50,20],[55,26],[60,15],[65,18],[70,15],[75,18],[80,11],[85,8],[90,5],[95,5],[100,5],[110,2],[115,2],[120,4],[125,1],[130,1],[135,4],[140,1],[145,3],[150,2],[160,3],[165,1],[170,2],[175,1],[180,1],[185,3],[190,1],[195,3],[200,2],[215,1],[220,1],[225,1],[230,1],[235,1],[255,1],[260,1],[320,1],[455,1],[460,2]]",40930.935910759268,177,POINT(-118.265305302397 34.0796474240316)
90041,California,34.1473102,34.1164775,-118.1825707,-118.2286544,34.135096650931089,-118.2081570930376,1405.05,5675,97.805716996797528,68.821246665049728,1881,61233,29867,36569,98061,24,227611,6,56902.75,650474.19808349584,24306183.01181031,11046236.09229736,13483760.473986821,36967476.280926518,9073.9116577148434,86454130.057104528,"[[0,2153],[5,2184],[10,746],[15,251],[20,96],[25,46],[30,34],[35,29],[40,9],[45,6],[50,13],[55,15],[60,11],[65,5],[70,8],[75,4],[80,4],[85,4],[90,7],[95,2],[100,2],[105,5],[110,4],[115,4],[120,1],[125,2],[135,2],[140,2],[145,4],[150,4],[155,3],[160,1],[165,1],[175,1],[185,1],[200,1],[225,2],[245,1],[255,1],[285,1],[355,1],[370,1],[380,1],[385,1],[2260,1]]",23570.077928866165,137,POINT(-118.208157093038 34.1350966509311)
90059,California,33.9391627,33.9024964,-118.2260272,-118.2650021,33.927625951352837,-118.24772354343624,1405.05,6993,97.995768845340166,79.456879900011359,2024,65408,31613,70431,164760,24,334236,6,83559,702045.373803711,26354540.035107408,11420959.701385504,26037404.580847166,62202074.624029554,9247.7671630859368,126717024.31517336,"[[0,2571],[5,2768],[10,806],[15,296],[20,159],[25,88],[30,70],[35,53],[40,35],[45,17],[50,12],[55,10],[60,6],[65,9],[70,4],[75,5],[80,5],[85,2],[90,3],[95,5],[100,4],[105,3],[110,2],[115,1],[120,2],[125,4],[130,1],[135,1],[145,1],[150,3],[155,1],[160,3],[165,1],[175,2],[180,1],[185,1],[190,1],[195,1],[205,2],[210,3],[220,1],[230,1],[235,1],[255,2],[260,1],[275,1],[280,1],[285,3],[305,1],[325,1],[335,1],[340,1],[350,1],[365,1],[400,1],[410,1],[415,1],[445,1],[470,1],[495,1],[565,2],[650,1],[675,1],[1385,1],[1470,1],[2225,1],[3650,1]]",34546.991983493172,51,POINT(-118.247723543436 33.9276259513528)
90063,California,34.06279,34.0279181,-118.1683113,-118.2056255,34.043733487885149,-118.18649952565652,1405.05,9145,98.17051820728291,81.542576905929565,2702,97120,50671,60147,140841,24,351481,6,87870.25,943809.31730346614,39103113.392492659,18716451.850231942,22330864.481384281,53247503.890295416,9093.8700561523438,134341742.93170768,"[[0,3426],[5,3956],[10,1073],[15,272],[20,119],[25,56],[30,33],[35,22],[40,22],[45,11],[50,15],[55,9],[60,12],[65,6],[70,9],[75,3],[80,4],[85,5],[90,8],[95,1],[100,7],[105,9],[110,2],[115,2],[125,3],[130,3],[135,5],[140,3],[145,2],[150,4],[160,1],[170,1],[180,3],[185,1],[190,2],[195,2],[210,1],[215,2],[225,1],[230,2],[245,1],[250,2],[260,2],[265,3],[290,1],[300,1],[315,1],[320,1],[325,1],[335,1],[355,1],[365,1],[380,1],[385,1],[410,1],[440,1],[450,1],[500,1],[505,1],[605,1],[840,1],[890,1],[960,1]]",36625.726820784192,33,POINT(-118.186499525657 34.0437334878851)
90065,California,34.1373297,34.0813485,-118.2021869,-118.2534427,34.108630112165656,-118.22613770772257,1405.05,9271,97.68021762127853,71.71810938346097,5086,88699,31259,75465,211704,24,412213,6,103053.25,1782821.5855102537,35046710.654315181,11517567.91968994,28963278.521020494,80489174.153540015,9058.9314453124989,157799552.8340759,"[[0,3542],[5,3653],[10,1092],[15,388],[20,148],[25,75],[30,54],[35,28],[40,33],[45,31],[50,26],[55,22],[60,14],[65,16],[70,9],[75,14],[80,9],[85,8],[90,5],[95,4],[100,3],[105,8],[110,3],[115,7],[120,4],[125,3],[130,2],[135,3],[140,1],[145,4],[150,2],[155,2],[160,6],[165,2],[170,2],[175,1],[185,3],[195,2],[200,1],[205,2],[210,3],[215,2],[230,1],[245,1],[260,3],[270,1],[285,2],[290,1],[315,1],[320,1],[325,1],[335,2],[345,1],[350,1],[375,1],[385,1],[395,1],[400,1],[410,1],[415,1],[420,1],[470,1],[510,1],[635,1],[695,1],[710,1],[880,1],[895,1],[910,1],[1105,1],[1220,1],[1385,1]]",43021.053534200248,214,POINT(-118.226137707723 34.1086301121657)
90221,California,33.9128847,33.8421268,-118.18139,-118.2217552,33.895914843342361,-118.2042226669324,1405.05,10207,98.584139264990327,80.105164024485958,3238,107919,35364,77424,587211,24,811156,6,202789,1139523.7855224616,43420103.02772826,12788782.498437501,28667939.351965338,222531987.49309692,9064.9569824218743,308548336.15675062,"[[0,3879],[5,4091],[10,1044],[15,333],[20,142],[25,97],[30,70],[35,55],[40,37],[45,34],[50,28],[55,27],[60,23],[65,10],[70,11],[75,14],[80,9],[85,10],[90,13],[95,13],[100,11],[105,11],[110,7],[115,4],[120,6],[125,3],[130,6],[135,5],[140,5],[145,4],[150,7],[155,6],[160,1],[165,3],[170,2],[175,3],[180,4],[185,1],[190,3],[195,1],[200,2],[205,2],[210,1],[220,3],[225,3],[230,2],[235,3],[240,2],[245,4],[250,3],[255,1],[260,3],[265,2],[270,6],[275,1],[280,3],[285,3],[290,4],[295,3],[305,2],[310,3],[335,2],[340,3],[345,1],[355,1],[360,3],[365,1],[370,1],[375,2],[380,4],[385,1],[390,1],[395,4],[405,1],[410,3],[415,2],[430,2],[435,1],[440,1],[450,2],[460,1],[465,2],[475,1],[480,1],[500,1],[505,1],[515,2],[525,1],[540,1],[545,2],[550,3],[555,2],[565,1],[590,1],[595,2],[600,2],[610,1],[625,1],[630,1],[640,1],[650,1],[665,1],[675,2],[695,1],[710,1],[730,1],[735,1],[770,2],[775,1],[790,2],[805,1],[820,2],[835,1],[845,1],[855,2],[860,1],[880,1],[890,1],[900,1],[935,1],[940,1],[950,1],[960,1],[975,1],[985,1],[990,1],[1015,1],[1020,1],[1035,1],[1045,1],[1100,1],[1245,1],[1285,1],[1290,1],[1305,1],[1355,1],[1405,1],[1460,1],[1490,1],[1500,1],[1515,1],[1570,1],[1720,1],[1750,1],[1950,1],[2030,1],[2270,1],[2310,1],[3975,1]]",84119.848562850413,23,POINT(-118.204222666932 33.8959148433424)
90254,California,33.8782204,33.8524808,-118.3850678,-118.4082211,33.865238321743611,-118.3963337864305,1405.05,5117,97.956483387239047,76.797238481164641,1410,34729,12267,36382,102596,24,187384,6,46846,492343.64363403327,13710189.547357183,4393184.4046142576,13671924.932067866,38496868.118896492,9128.1840332031243,70764510.646569863,"[[0,1903],[5,2031],[10,666],[15,240],[20,93],[25,37],[30,24],[35,16],[40,17],[45,10],[50,13],[55,10],[60,7],[65,2],[70,2],[75,5],[80,4],[85,3],[90,5],[95,3],[105,2],[110,1],[115,1],[120,1],[125,3],[130,2],[135,1],[140,2],[160,1],[175,1],[180,1],[190,1],[200,1],[205,1],[230,1],[255,1],[280,1],[295,2],[315,1],[520,1]]",19292.600936890296,45,POINT(-118.396333786431 33.8652383217436)
90305,California,33.9740885,33.9456389,-118.3179076,-118.3420621,33.959038914438786,-118.32654426561403,1405.05,4442,99.191577364166193,84.192570128885521,2262,49388,16922,38516,79974,24,187062,6,46765.5,791836.32056884747,19974688.34996948,6140257.09935303,14245382.805474853,30249659.0498291,9387.5851074218754,71401823.62519531,"[[0,1544],[5,1968],[10,496],[15,191],[20,81],[25,35],[30,21],[35,11],[40,10],[45,9],[50,7],[55,10],[60,6],[65,14],[70,4],[75,3],[80,3],[85,5],[90,1],[95,4],[100,1],[105,2],[110,2],[115,1],[130,1],[135,1],[145,1],[175,1],[200,1],[245,1],[500,1],[545,1],[1205,1],[1265,1],[1350,1],[1695,1],[1885,1]]",19466.352226289175,24,POINT(-118.326544265614 33.9590389144388)
90716,California,33.8385513,33.8227206,-118.062975,-118.0824103,33.829758816599075,-118.0724879640636,1405.05,2396,97.870182555780929,82.763385146804836,593,30992,6102,16410,56632,24,110729,6,27682.25,202523.89749145508,12373732.67895508,2195823.9285827642,6067262.8347045919,21247965.6954773,9514.3114746093743,42087309.035211176,"[[0,835],[5,963],[10,319],[15,94],[20,55],[25,25],[30,9],[35,13],[40,7],[45,7],[50,12],[55,6],[60,4],[65,6],[70,3],[75,4],[80,3],[85,2],[90,1],[95,1],[100,2],[105,1],[110,3],[115,1],[120,3],[160,2],[180,1],[185,2],[195,1],[215,1],[225,1],[230,1],[235,1],[245,1],[255,1],[260,1],[270,1],[400,1],[575,1],[1570,1]]",11474.306121881798,7,POINT(-118.072487964064 33.8297588165991)
90803,California,33.7751381,33.7442125,-118.0921157,-118.1906825,33.762077385114146,-118.13171736227713,1405.0083043497887,8453,98.839439861883747,82.0281416787967,2572,92972,31617,58586,154510,24,340257,6,85064.25,878191.71488037088,36399053.485864267,11512719.788427727,21778105.764294442,57613363.43362426,9508.05517578125,128181434.18709104,"[[0,2942],[5,3433],[10,1075],[15,458],[20,177],[25,64],[30,55],[35,42],[40,38],[45,22],[50,15],[55,10],[60,6],[65,8],[70,18],[75,4],[80,6],[85,4],[90,7],[95,5],[100,7],[105,5],[110,3],[115,3],[120,1],[125,6],[130,1],[135,4],[140,1],[150,2],[160,2],[170,2],[180,1],[185,2],[190,1],[195,2],[205,1],[210,2],[235,1],[265,1],[270,2],[280,1],[285,1],[295,1],[310,1],[315,2],[335,1],[360,1],[415,1],[420,1],[425,1],[545,1],[605,1],[635,1]]",34938.292153275368,151,POINT(-118.131717362277 33.7620773851141)
90805,California,33.8853277,33.8411026,-118.1466686,-118.2084388,33.863946397281047,-118.181494224861,1405.05,17219,97.74950626923254,80.904947610769156,6168,169548,56057,142944,398061,24,772778,6,193194.5,2155461.5894531244,67889672.440222189,20254032.286468502,52912901.651354991,150341776.9010804,9172.3939941406243,293553844.86857921,"[[0,6530],[5,6763],[10,2052],[15,652],[20,258],[25,172],[30,116],[35,83],[40,69],[45,59],[50,54],[55,41],[60,38],[65,36],[70,31],[75,17],[80,19],[85,16],[90,14],[95,15],[100,12],[105,8],[110,11],[115,11],[120,9],[125,11],[130,7],[135,4],[140,6],[145,8],[150,4],[155,5],[160,2],[165,4],[170,2],[175,5],[180,2],[185,3],[190,4],[195,3],[200,5],[205,6],[210,1],[220,1],[225,1],[235,3],[240,2],[245,2],[250,2],[260,2],[270,1],[280,1],[295,1],[305,1],[315,1],[330,1],[335,1],[340,3],[350,1],[360,2],[375,1],[385,1],[420,1],[445,1],[475,1],[485,1],[520,1],[550,1],[570,1],[580,1],[590,1],[620,1],[635,1],[730,1],[815,1],[850,1],[885,1],[905,1],[990,1],[1000,1],[1030,1],[1150,1],[1385,1],[1510,1],[1945,1]]",80031.8850620614,88,POINT(-118.181494224861 33.863946397281)
90806,California,33.8274393,33.7900098,-118.1398553,-118.2042546,33.8017051012496,-118.1917894480341,1405.05,7510,98.448777334913288,82.175292701608484,2487,93403,17713,49843,273587,24,437033,6,109258.25,858548.22919921868,37142807.151800528,6369760.1772827134,18340036.132385254,102598545.21563113,9274.7185546874989,165309696.90629876,"[[0,2697],[5,2984],[10,784],[15,328],[20,174],[25,97],[30,85],[35,47],[40,23],[45,27],[50,17],[55,16],[60,21],[65,20],[70,10],[75,10],[80,10],[85,6],[90,10],[95,6],[100,10],[105,8],[110,7],[115,2],[120,4],[125,6],[130,3],[135,4],[140,2],[145,5],[150,2],[155,2],[160,4],[170,3],[175,2],[180,2],[185,4],[190,1],[195,2],[200,2],[205,1],[210,3],[215,2],[225,1],[235,2],[240,2],[245,2],[250,3],[260,2],[265,2],[270,1],[275,1],[280,1],[290,4],[300,1],[305,2],[310,1],[315,2],[365,2],[375,1],[385,1],[390,1],[405,1],[425,1],[430,1],[445,1],[465,1],[470,1],[495,1],[550,1],[560,1],[610,2],[620,1],[625,1],[640,1],[680,1],[825,1],[860,1],[950,1],[1155,1],[1350,1],[1400,1],[1500,1],[1660,1],[1850,1],[1960,1]]",45068.55179625412,55,POINT(-118.191789448034 33.8017051012496)
91505,California,34.2104945,34.1449753,-118.3258531,-118.3700721,34.171212576839807,-118.34531147073774,1405.05,8747,98.393714535137491,77.60624611835685,6495,103794,32261,68464,290035,24,501049,6,125262.25,2283314.6159728989,41994437.237921141,11772771.038665771,25839035.308831792,111067923.98493046,9166.3506103515629,192957482.18632197,"[[0,3300],[5,3411],[10,985],[15,322],[20,124],[25,75],[30,68],[35,51],[40,36],[45,24],[50,29],[55,21],[60,24],[65,22],[70,15],[75,12],[80,5],[85,17],[90,10],[95,7],[100,11],[105,5],[110,12],[115,10],[120,8],[125,7],[130,7],[135,5],[140,4],[145,2],[150,3],[155,1],[160,6],[165,3],[170,4],[175,2],[180,3],[185,3],[190,2],[195,1],[200,3],[205,3],[210,3],[215,1],[220,1],[225,5],[235,1],[245,2],[250,4],[265,1],[270,1],[275,1],[285,2],[290,2],[295,4],[300,2],[305,2],[310,1],[315,5],[320,2],[330,2],[335,1],[345,2],[355,4],[360,2],[370,2],[375,1],[380,1],[435,2],[455,1],[485,2],[495,1],[505,1],[520,1],[525,1],[530,1],[545,1],[550,1],[560,1],[570,1],[620,2],[655,1],[660,1],[810,1],[815,1],[825,1],[830,2],[845,1],[895,1],[900,1],[1030,1],[1205,1],[1240,1]]",52606.195783652722,94,POINT(-118.345311470738 34.1712125768398)
92314,California,34.305586,34.1875506,-116.7529714,-117.1204201,34.247076189415104,-116.86555397005944,1437.35,4905,80.603168993343942,35.844782227418882,2629,68381,33413,34541,34219,24,173183,6,43295.75,959916.00559082022,28998377.855737291,13176683.66655273,13432816.465454107,13892376.715478517,9420.4072265625,70460170.708813488,"[[0,1937],[5,1677],[10,706],[15,304],[20,135],[25,47],[30,27],[35,8],[40,15],[45,7],[50,5],[55,2],[60,3],[65,3],[70,4],[75,2],[80,2],[85,1],[90,4],[95,1],[105,1],[120,1],[125,1],[145,2],[150,1],[160,1],[165,3],[170,1],[185,1],[215,1],[380,1],[830,1]]",19209.628428288961,32,POINT(-116.865553970059 34.2470761894151)
94121,California,37.7898982,37.7650027,-122.4749187,-122.5140913,37.778388222049237,-122.49119975289288,1126.25,8345,99.484536082474222,88.241514222269217,4869,18871,8397,11294,230264,24,273695,6,68423.75,1429210.084674072,6629145.0155883776,2575596.3747680672,3599418.0049621589,76385382.342468232,8016.8719116210932,90618751.8224609,"[[0,2998],[5,3467],[10,1165],[15,417],[20,121],[25,60],[30,31],[35,21],[40,12],[45,10],[50,4],[55,6],[60,2],[65,3],[70,2],[75,3],[80,1],[95,2],[105,2],[110,2],[115,1],[130,1],[145,1],[170,1],[180,1],[185,1],[190,1],[200,3],[230,1],[325,1],[375,1],[390,1],[440,1],[555,1]]",24705.483021588367,41,POINT(-122.491199752893 37.7783882220492)
94132,California,37.7376083,37.7084722,-122.4624475,-122.5070184,37.722903562460061,-122.4759768873981,1126.25,4849,99.148029818956331,86.8063014679556,6096,28383,16029,19684,177362,24,247554,6,61888.5,1762906.8618408204,9783342.7636962812,4926055.18092041,6203295.343676758,57456795.57979124,7789.35517578125,80132395.729925528,"[[0,1829],[5,1945],[10,601],[15,154],[20,53],[25,28],[30,19],[35,11],[40,11],[45,13],[50,13],[55,12],[60,6],[65,5],[70,7],[75,9],[80,7],[85,7],[90,10],[95,6],[100,9],[105,11],[110,6],[115,9],[120,2],[125,4],[130,4],[135,3],[140,4],[145,2],[150,2],[155,2],[160,1],[165,3],[175,3],[185,1],[195,2],[200,3],[205,2],[210,1],[220,2],[230,1],[235,1],[240,1],[250,3],[255,1],[260,1],[275,1],[280,1],[290,1],[295,1],[320,1],[335,1],[360,1],[405,2],[440,1],[450,1],[490,1],[510,1],[545,1],[560,1],[640,1],[950,1],[1050,1],[1255,1]]",21846.577031468016,61,POINT(-122.475976887398 37.7229035624601)
